Timestamp,CarOrdinalID,CarClass,CarPerformanceIndex,DriveTrainType,NumCylinders,EngineMaxRPM,EndingeIdelRPM,EngineCurrentRPM,Speed,Power,Torque,Boost,Gear,Accel,Brake,Clutch,HandBrake,Fuel
2024-01-31 22:15:59.861449,2352,6,836,2,6,8999.9951,799.9995,4611.4102,40,601.3642,685.3972,15.4345,2,100,0,0,0,1.0
2024-01-31 22:15:59.877935,2352,6,836,2,6,8999.9951,799.9995,4629.7271,41,603.1306,684.9381,15.4346,2,100,0,0,0,1.0
2024-01-31 22:15:59.894030,2352,6,836,2,6,8999.9951,799.9995,4677.1592,41,607.5451,683.6098,15.4347,2,100,0,0,0,1.0
2024-01-31 22:15:59.910988,2352,6,836,2,6,8999.9951,799.9995,4711.3057,42,610.9,682.061,15.4348,2,100,0,0,0,1.0
2024-01-31 22:15:59.927975,2352,6,836,2,6,8999.9951,799.9995,4762.624,42,615.8337,680.6925,15.4348,2,100,0,0,0,1.0
2024-01-31 22:15:59.944529,2352,6,836,2,6,8999.9951,799.9995,4826.7134,42,621.7358,678.052,15.4349,2,100,0,0,0,1.0
2024-01-31 22:15:59.962512,2352,6,836,2,6,8999.9951,799.9995,4896.7344,43,628.383,675.4826,15.4349,2,100,0,0,0,1.0
2024-01-31 22:15:59.978020,2352,6,836,2,6,8999.9951,799.9995,4960.2212,43,634.642,673.4898,15.4349,2,100,0,0,0,1.0
2024-01-31 22:15:59.994575,2352,6,836,2,6,8999.9951,799.9995,5003.1123,44,638.7808,671.6298,15.4349,2,100,0,0,0,1.0
2024-01-31 22:16:00.011603,2352,6,836,2,6,8999.9951,799.9995,5035.3472,44,641.7874,670.2846,15.4349,2,100,0,0,0,1.0
2024-01-31 22:16:00.028050,2352,6,836,2,6,8999.9951,799.9995,5067.8564,45,644.6982,669.0559,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.044019,2352,6,836,2,6,8999.9951,799.9995,5106.9375,45,648.1261,667.6595,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.061453,2352,6,836,2,6,8999.9951,799.9995,5156.1357,45,652.1729,665.476,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.078458,2352,6,836,2,6,8999.9951,799.9995,5212.5181,46,657.2944,663.7175,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.094396,2352,6,836,2,6,8999.9951,799.9995,5291.396,46,663.9712,660.7641,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.111372,2352,6,836,2,6,8999.9951,799.9995,5360.4814,47,669.8915,657.7696,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.127827,2352,6,836,2,6,8999.9951,799.9995,5411.6006,47,674.2468,655.413,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.144801,2352,6,836,2,6,8999.9951,799.9995,5437.9497,48,676.5152,653.9984,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.161858,2352,6,836,2,6,8999.9951,799.9995,5433.4351,48,676.2801,653.8746,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.177804,2352,6,836,2,6,8999.9951,799.9995,5440.7827,48,676.7602,653.7433,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.194293,2352,6,836,2,6,8999.9951,799.9995,5533.0576,49,683.7305,650.9525,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.210918,2352,6,836,2,6,8999.9951,799.9995,5615.9409,49,690.2779,647.2468,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.227898,2352,6,836,2,6,8999.9951,799.9995,5684.9648,50,695.6199,644.0253,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.244345,2352,6,836,2,6,8999.9951,799.9995,5739.4463,50,699.7702,641.3934,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.260786,2352,6,836,2,6,8999.9951,799.9995,5775.729,50,702.5014,639.5195,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.277994,2352,6,836,2,6,8999.9951,799.9995,5796.0171,51,704.0191,638.4203,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.294984,2352,6,836,2,6,8999.9951,799.9995,5740.4521,51,700.4509,640.3757,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.311089,2352,6,836,2,6,8999.9951,799.9995,5722.7891,52,698.6639,641.3631,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.328090,2352,6,836,2,6,8999.9951,799.9995,5746.1064,52,700.0052,640.645,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.344040,2352,6,836,2,6,8999.9951,799.9995,5806.877,53,704.0841,638.1655,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.360444,2352,6,836,2,6,8999.9951,799.9995,5895.5259,53,710.7868,635.111,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.377933,2352,6,836,2,6,8999.9951,799.9995,5994.4258,53,716.9521,629.8013,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.394947,2352,6,836,2,6,8999.9951,799.9995,6085.1025,54,723.7356,626.2793,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.410881,2352,6,836,2,6,8999.9951,799.9995,6153.5308,54,728.1994,622.7141,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.427994,2352,6,836,2,6,8999.9951,799.9995,6204.1265,54,731.4073,620.0561,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.444041,2352,6,836,2,6,8999.9951,799.9995,6237.7793,55,733.484,618.2192,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.461486,2352,6,836,2,6,8999.9951,799.9995,6262.2334,55,734.9659,616.948,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.477631,2352,6,836,2,6,8999.9951,799.9995,6284.6567,56,736.3067,615.8946,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.494531,2352,6,836,2,6,8999.9951,799.9995,6314.1509,56,737.8221,614.3197,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.510990,2352,6,836,2,6,8999.9951,799.9995,6347.6216,56,740.0348,613.0476,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.527471,2352,6,836,2,6,8999.9951,799.9995,6385.3828,57,742.2292,611.2958,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.544444,2352,6,836,2,6,8999.9951,799.9995,6429.6338,57,744.7636,609.2415,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.561213,2352,6,836,2,6,8999.9951,799.9995,6472.2896,58,747.1455,607.1396,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.578162,2352,6,836,2,6,8999.9951,799.9995,6516.7241,58,749.2008,604.5743,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.594716,2352,6,836,2,6,8999.9951,799.9995,6562.5962,58,752.0572,602.7563,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.610708,2352,6,836,2,6,8999.9951,799.9995,6621.2622,59,755.172,600.0355,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.628218,2352,6,836,2,6,8999.9951,799.9995,6670.7397,59,757.6819,597.4149,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.644855,2352,6,836,2,6,8999.9951,799.9995,6712.1387,60,759.7402,595.2158,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.661802,2352,6,836,2,6,8999.9951,799.9995,6751.9067,60,761.6761,593.1874,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.678061,2352,6,836,2,6,8999.9951,799.9995,6781.6567,60,763.0766,591.5494,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.694087,2352,6,836,2,6,8999.9951,799.9995,6802.2163,61,763.8204,590.1929,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.711406,2352,6,836,2,6,8999.9951,799.9995,6827.77,61,765.2332,589.2044,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.727906,2352,6,836,2,6,8999.9951,799.9995,6869.2949,61,767.1986,587.3565,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.744482,2352,6,836,2,6,8999.9951,799.9995,6914.2627,62,769.2415,585.1341,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.761430,2352,6,836,2,6,8999.9951,799.9995,6954.7803,62,770.5793,582.5926,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.777895,2352,6,836,2,6,8999.9951,799.9995,6996.4927,62,772.8044,580.8638,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.794382,2352,6,836,2,6,8999.9951,799.9995,7050.1211,63,775.0999,578.2719,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.811217,2352,6,836,2,6,8999.9951,799.9995,7084.0947,63,776.0426,575.8938,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.827654,2352,6,836,2,6,8999.9951,799.9995,7116.8325,64,777.6952,574.5263,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.844730,2352,6,836,2,6,8999.9951,799.9995,7151.8755,64,778.6961,572.4159,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.861189,2352,6,836,2,6,8999.9951,799.9995,7188.6733,64,780.497,570.8988,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.878176,2352,6,836,2,6,8999.9951,799.9995,7255.8066,65,783.1551,567.8638,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.894634,2352,6,836,2,6,8999.9951,799.9995,7313.2827,65,785.1492,564.6886,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.911082,2352,6,836,2,6,8999.9951,799.9995,7354.5972,65,786.4703,562.2668,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.928093,2352,6,836,2,6,8999.9951,799.9995,7391.1846,66,787.6675,560.2755,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.945062,2352,6,836,2,6,8999.9951,799.9995,7390.1523,66,787.3825,559.7707,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.961573,2352,6,836,2,6,8999.9951,799.9995,7400.6445,66,787.8222,559.4582,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.978548,2352,6,836,2,6,8999.9951,799.9995,7425.7832,67,788.4085,558.1159,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:00.994535,2352,6,836,2,6,8999.9951,799.9995,7466.3257,67,790.1402,556.5429,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.011531,2352,6,836,2,6,8999.9951,799.9995,7517.6895,67,791.1749,553.4553,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.027999,2352,6,836,2,6,8999.9951,799.9995,7574.1143,68,793.5008,551.0988,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.043956,2352,6,836,2,6,8999.9951,799.9995,7640.6753,68,795.4653,547.7445,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.061369,2352,6,836,2,6,8999.9951,799.9995,7704.1006,68,797.1379,544.3054,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.078333,2352,6,836,2,6,8999.9951,799.9995,7764.6011,69,798.6427,541.0043,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.094329,2352,6,836,2,6,8999.9951,799.9995,7805.6899,69,799.4657,538.4902,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.111271,2352,6,836,2,6,8999.9951,799.9995,7842.2891,69,800.3029,536.5607,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.128248,2352,6,836,2,6,8999.9951,799.9995,7891.0708,70,801.536,534.2345,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.144692,2352,6,836,2,6,8999.9951,799.9995,7948.0005,70,802.8407,531.3457,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.161191,2352,6,836,2,6,8999.9951,799.9995,8007.251,70,804.0493,528.1804,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.178694,2352,6,836,2,6,8999.9951,799.9995,8063.4971,71,804.8657,524.9257,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.194191,2352,6,836,2,6,8999.9951,799.9995,8096.4673,71,805.0305,522.6224,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.211246,2352,6,836,2,6,8999.9951,799.9995,8115.0757,71,805.0091,521.2572,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.227234,2352,6,836,2,6,8999.9951,799.9995,8112.8184,72,804.736,521.0675,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.244243,2352,6,836,2,6,8999.9951,799.9995,8116.8467,72,804.8897,521.0222,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.261283,2352,6,836,2,6,8999.9951,799.9995,8123.0718,72,804.9769,520.7315,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.278230,2352,6,836,2,6,8999.9951,799.9995,8141.6064,73,805.2346,519.831,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.294494,2352,6,836,2,6,8999.9951,799.9995,8162.8276,73,804.9863,518.2929,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.310934,2352,6,836,2,6,8999.9951,799.9995,8188.1523,73,805.4734,517.0715,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.327904,2352,6,836,2,6,8999.9951,799.9995,8211.8428,74,805.5221,515.632,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.344926,2352,6,836,2,6,8999.9951,799.9995,8254.0908,74,805.5924,513.2234,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.361400,2352,6,836,2,6,8999.9951,799.9995,8304.8164,74,805.3442,509.9919,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.377885,2352,6,836,2,6,8999.9951,799.9995,8353.6641,75,804.5329,506.4452,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.394847,2352,6,836,2,6,8999.9951,799.9995,8399.3838,75,802.7361,502.4305,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.411338,2352,6,836,2,6,8999.9951,799.9995,8431.0322,75,802.4314,500.2632,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.427874,2352,6,836,2,6,8999.9951,799.9995,8456.2891,75,801.5977,498.2143,15.435,2,100,0,0,0,1.0
2024-01-31 22:16:01.444414,2352,6,836,2,6,8999.9951,799.9995,8369.9922,76,0,0,9.4654,11,100,0,0,0,1.0
2024-01-31 22:16:01.461301,2352,6,836,2,6,8999.9951,799.9995,8283.8242,75,0,0,4.8489,11,100,0,0,0,1.0
2024-01-31 22:16:01.477180,2352,6,836,2,6,8999.9951,799.9995,8197.5205,75,0,0,1.2675,11,100,0,0,0,1.0
2024-01-31 22:16:01.494377,2352,6,836,2,6,8999.9951,799.9995,8111.542,75,0,0,-1.5051,11,100,0,0,0,1.0
2024-01-31 22:16:01.510854,2352,6,836,2,6,8999.9951,799.9995,8026.6533,75,0,0,-3.646,11,100,0,0,0,1.0
2024-01-31 22:16:01.528181,2352,6,836,2,6,8999.9951,799.9995,7942.2695,75,0,0,-5.3107,11,100,0,0,0,1.0
2024-01-31 22:16:01.544323,2352,6,836,2,6,8999.9951,799.9995,7858.8555,75,0,0,-6.5974,11,100,0,0,0,1.0
2024-01-31 22:16:01.561284,2352,6,836,2,6,8999.9951,799.9995,7766.4619,75,569.4381,382.8684,-1.9897,3,100,0,0,0,1.0
2024-01-31 22:16:01.578421,2352,6,836,2,6,8999.9951,799.9995,7201.3618,76,605.0935,434.1789,1.9431,3,100,0,0,0,1.0
2024-01-31 22:16:01.594068,2352,6,836,2,6,8999.9951,799.9995,6446.6948,76,616.9286,493.5105,4.9754,3,100,0,0,0,1.0
2024-01-31 22:16:01.611388,2352,6,836,2,6,8999.9951,799.9995,5909.9102,77,618.0535,543.3556,7.3371,3,100,0,0,0,1.0
2024-01-31 22:16:01.627872,2352,6,836,2,6,8999.9951,799.9995,5734.8374,77,627.4001,574.2381,9.1627,3,100,0,0,0,1.0
2024-01-31 22:16:01.644662,2352,6,836,2,6,8999.9951,799.9995,5861.1206,77,651.2836,587.4298,10.5732,3,100,0,0,0,1.0
2024-01-31 22:16:01.661130,2352,6,836,2,6,8999.9951,799.9995,6153.9531,78,682.7756,587.9772,11.6688,3,100,0,0,0,1.0
2024-01-31 22:16:01.678184,2352,6,836,2,6,8999.9951,799.9995,6455.5068,78,710.7838,582.4947,12.5186,3,100,0,0,0,1.0
2024-01-31 22:16:01.694633,2352,6,836,2,6,8999.9951,799.9995,6640.8774,78,728.5395,578.1124,13.1746,3,100,0,0,0,1.0
2024-01-31 22:16:01.710811,2352,6,836,2,6,8999.9951,799.9995,6675.0859,78,736.2199,579.0439,13.684,3,100,0,0,0,1.0
2024-01-31 22:16:01.727521,2352,6,836,2,6,8999.9951,799.9995,6587.7212,78,738.2388,587.2016,14.0785,3,100,0,0,0,1.0
2024-01-31 22:16:01.744691,2352,6,836,2,6,8999.9951,799.9995,6456.1274,79,733.2474,594.6653,14.384,3,100,0,0,0,1.0
2024-01-31 22:16:01.761310,2352,6,836,2,6,8999.9951,799.9995,6358.0796,79,730.68,602.5459,14.6214,3,100,0,0,0,1.0
2024-01-31 22:16:01.777511,2352,6,836,2,6,8999.9951,799.9995,6309.1021,79,730.0574,607.5717,14.8039,3,100,0,0,0,1.0
2024-01-31 22:16:01.794903,2352,6,836,2,6,8999.9951,799.9995,6335.377,80,733.3079,608.9132,14.9462,3,100,0,0,0,1.0
2024-01-31 22:16:01.811032,2352,6,836,2,6,8999.9951,799.9995,6416.1699,80,739.3587,606.8776,15.0566,3,100,0,0,0,1.0
2024-01-31 22:16:01.827598,2352,6,836,2,6,8999.9951,799.9995,6512.9009,80,745.8466,603.1171,15.1419,3,100,0,0,0,1.0
2024-01-31 22:16:01.844442,2352,6,836,2,6,8999.9951,799.9995,6594.5771,80,751.0335,599.3797,15.2079,3,100,0,0,0,1.0
2024-01-31 22:16:01.861301,2352,6,836,2,6,8999.9951,799.9995,6645.4331,81,754.2559,596.7528,15.2591,3,100,0,0,0,1.0
2024-01-31 22:16:01.878269,2352,6,836,2,6,8999.9951,799.9995,6648.5933,81,754.9426,596.3692,15.299,3,100,0,0,0,1.0
2024-01-31 22:16:01.894456,2352,6,836,2,6,8999.9951,799.9995,6627.9136,81,754.0464,597.3562,15.3293,3,100,0,0,0,1.0
2024-01-31 22:16:01.910939,2352,6,836,2,6,8999.9951,799.9995,6633.9878,82,754.6977,597.8143,15.3532,3,100,0,0,0,1.0
2024-01-31 22:16:01.927915,2352,6,836,2,6,8999.9951,799.9995,6646.7295,82,755.5871,597.4975,15.3716,3,100,0,0,0,1.0
2024-01-31 22:16:01.944336,2352,6,836,2,6,8999.9951,799.9995,6659.9404,82,756.3067,596.8486,15.3859,3,100,0,0,0,1.0
2024-01-31 22:16:01.961301,2352,6,836,2,6,8999.9951,799.9995,6685.9595,82,757.9153,595.9738,15.3969,3,100,0,0,0,1.0
2024-01-31 22:16:01.977797,2352,6,836,2,6,8999.9951,799.9995,6717.6553,83,759.6158,594.5585,15.4055,3,100,0,0,0,1.0
2024-01-31 22:16:01.994314,2352,6,836,2,6,8999.9951,799.9995,6754.2969,83,761.1638,592.4897,15.4122,3,100,0,0,0,1.0
2024-01-31 22:16:02.011587,2352,6,836,2,6,8999.9951,799.9995,6786.3818,83,763.0942,591.1514,15.4173,3,100,0,0,0,1.0
2024-01-31 22:16:02.028034,2352,6,836,2,6,8999.9951,799.9995,6815.875,83,764.5396,589.5777,15.4213,3,100,0,0,0,1.0
2024-01-31 22:16:02.044506,2352,6,836,2,6,8999.9951,799.9995,6818.8643,84,764.6172,589.0719,15.4244,3,100,0,0,0,1.0
2024-01-31 22:16:02.061479,2352,6,836,2,6,8999.9951,799.9995,6821.481,84,764.7647,589.0385,15.4268,3,100,0,0,0,1.0
2024-01-31 22:16:02.077998,2352,6,836,2,6,8999.9951,799.9995,6834.5913,84,765.4296,588.6159,15.4286,3,100,0,0,0,1.0
2024-01-31 22:16:02.093998,2352,6,836,2,6,8999.9951,799.9995,6853.9766,84,766.3572,587.7755,15.4301,3,100,0,0,0,1.0
2024-01-31 22:16:02.111074,2352,6,836,2,6,8999.9951,799.9995,6887.3027,85,767.9496,586.2575,15.4312,3,100,0,0,0,1.0
2024-01-31 22:16:02.128126,2352,6,836,2,6,8999.9951,799.9995,6918.8213,85,769.3603,584.5492,15.432,3,100,0,0,0,1.0
2024-01-31 22:16:02.144200,2352,6,836,2,6,8999.9951,799.9995,6937.7671,85,770.1467,583.4158,15.4327,3,100,0,0,0,1.0
2024-01-31 22:16:02.161141,2352,6,836,2,6,8999.9951,799.9995,6951.1777,86,770.7124,582.697,15.4332,3,100,0,0,0,1.0
2024-01-31 22:16:02.177781,2352,6,836,2,6,8999.9951,799.9995,6973.2427,86,771.7087,581.7464,15.4336,3,100,0,0,0,1.0
2024-01-31 22:16:02.194762,2352,6,836,2,6,8999.9951,799.9995,6993.5913,86,772.3487,580.4657,15.4339,3,100,0,0,0,1.0
2024-01-31 22:16:02.210910,2352,6,836,2,6,8999.9951,799.9995,7017.0215,86,773.5883,579.4642,15.4342,3,100,0,0,0,1.0
2024-01-31 22:16:02.227890,2352,6,836,2,6,8999.9951,799.9995,7039.0449,87,774.4869,578.2823,15.4344,3,100,0,0,0,1.0
2024-01-31 22:16:02.244384,2352,6,836,2,6,8999.9951,799.9995,7050.7075,87,774.7895,577.4668,15.4345,3,100,0,0,0,1.0
2024-01-31 22:16:02.260888,2352,6,836,2,6,8999.9951,799.9995,7070.4419,87,775.7685,576.7481,15.4346,3,100,0,0,0,1.0
2024-01-31 22:16:02.277851,2352,6,836,2,6,8999.9951,799.9995,7107.1479,87,777.335,575.1132,15.4347,3,100,0,0,0,1.0
2024-01-31 22:16:02.294394,2352,6,836,2,6,8999.9951,799.9995,7135.6226,88,778.123,573.176,15.4348,3,100,0,0,0,1.0
2024-01-31 22:16:02.310987,2352,6,836,2,6,8999.9951,799.9995,7152.5151,88,778.9965,572.3164,15.4348,3,100,0,0,0,1.0
2024-01-31 22:16:02.327924,2352,6,836,2,6,8999.9951,799.9995,7162.5938,88,779.3496,571.7511,15.4349,3,100,0,0,0,1.0
2024-01-31 22:16:02.344269,2352,6,836,2,6,8999.9951,799.9995,7172.2139,88,779.5962,571.1999,15.4349,3,100,0,0,0,1.0
2024-01-31 22:16:02.360986,2352,6,836,2,6,8999.9951,799.9995,7193.9482,89,780.6196,570.421,15.4349,3,100,0,0,0,1.0
2024-01-31 22:16:02.378526,2352,6,836,2,6,8999.9951,799.9995,7236.2715,89,782.3076,568.4786,15.4349,3,100,0,0,0,1.0
2024-01-31 22:16:02.394159,2352,6,836,2,6,8999.9951,799.9995,7262.5649,89,783.1539,566.7377,15.4349,3,100,0,0,0,1.0
2024-01-31 22:16:02.410485,2352,6,836,2,6,8999.9951,799.9995,7271.9448,89,783.3897,566.0262,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.427980,2352,6,836,2,6,8999.9951,799.9995,7275.6064,90,783.4981,565.8387,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.444111,2352,6,836,2,6,8999.9951,799.9995,7293.8369,90,784.2424,565.1668,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.461172,2352,6,836,2,6,8999.9951,799.9995,7313.1406,90,784.6798,563.9472,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.477859,2352,6,836,2,6,8999.9951,799.9995,7335.4692,90,785.7027,562.9541,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.494129,2352,6,836,2,6,8999.9951,799.9995,7356.6045,91,786.4095,561.8537,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.511158,2352,6,836,2,6,8999.9951,799.9995,7379.9438,91,787.2149,560.708,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.528126,2352,6,836,2,6,8999.9951,799.9995,7402.6743,91,787.9691,559.5339,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.544601,2352,6,836,2,6,8999.9951,799.9995,7433.0957,91,789.0037,558.0136,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.561604,2352,6,836,2,6,8999.9951,799.9995,7452.8394,92,789.5405,556.7279,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.578594,2352,6,836,2,6,8999.9951,799.9995,7462.9365,92,789.6881,555.9959,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.594228,2352,6,836,2,6,8999.9951,799.9995,7472.3687,92,790.0913,555.6041,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.611258,2352,6,836,2,6,8999.9951,799.9995,7484.4375,93,790.3343,554.9042,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.627933,2352,6,836,2,6,8999.9951,799.9995,7500.3784,93,791.0038,554.2581,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.645457,2352,6,836,2,6,8999.9951,799.9995,7521.9614,93,791.6911,553.1548,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.664032,2352,6,836,2,6,8999.9951,799.9995,7530.8384,93,791.8459,552.4412,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.678421,2352,6,836,2,6,8999.9951,799.9995,7532.4629,94,791.8475,552.2741,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.695398,2352,6,836,2,6,8999.9951,799.9995,7532.3975,94,791.8438,552.3045,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.712364,2352,6,836,2,6,8999.9951,799.9995,7544.749,94,792.3126,551.9435,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.730619,2352,6,836,2,6,8999.9951,799.9995,7578.9326,94,793.4912,550.5503,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.748974,2352,6,836,2,6,8999.9951,799.9995,7626.022,94,794.9231,548.2521,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.763458,2352,6,836,2,6,8999.9951,799.9995,7683.9463,95,796.5637,545.2829,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.779442,2352,6,836,2,6,8999.9951,799.9995,7734.335,95,797.7947,542.434,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.795532,2352,6,836,2,6,8999.9951,799.9995,7768.4268,95,798.1037,540.0572,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.810664,2352,6,836,2,6,8999.9951,799.9995,7800.5122,95,799.2803,538.6822,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.827950,2352,6,836,2,6,8999.9951,799.9995,7838.2495,96,799.7401,536.4119,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.844456,2352,6,836,2,6,8999.9951,799.9995,7876.5962,96,801.0896,534.7144,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.860883,2352,6,836,2,6,8999.9951,799.9995,7914.6035,96,801.8882,532.6037,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.877890,2352,6,836,2,6,8999.9951,799.9995,7931.2202,96,802.0582,531.4556,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.893989,2352,6,836,2,6,8999.9951,799.9995,7961.1553,96,802.8648,530.2448,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.911054,2352,6,836,2,6,8999.9951,799.9995,8006.4927,97,803.2808,527.5912,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.928056,2352,6,836,2,6,8999.9951,799.9995,8069.4888,97,804.2233,524.0345,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.944637,2352,6,836,2,6,8999.9951,799.9995,8075.4951,97,804.352,523.1426,15.435,3,100,0,0,0,1.0
2024-01-31 22:16:02.961137,2352,6,836,2,6,8999.9951,799.9995,8050.8887,97,804.1165,524.4576,15.435,3,100,0,0,0,1.0
